season,league,competition,category,section,section_label,match_date,kickoff_time,home_team,away_team,home_score,away_score,stadium,attendance,status,match_url,match_id
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,18,第１８節第１日,2026-05-23,14:03,hiro,nago,4,2,Ｅピース,26884,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-18-hiro-vs-nago
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,18,第１８節第１日,2026-05-23,14:04,fuku,kobe,0,1,ベススタ,9573,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-18-fuku-vs-kobe
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,18,第１８節第１日,2026-05-23,19:03,kyot,ngsk,1,0,サンガＳ,14491,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-18-kyot-vs-ngsk
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,18,第１８節第３日,2026-05-24,14:03,mito,ka-f,1,3,Ｋｓスタ,8524,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-18-mito-vs-ka-f
2026_special,J1,明治安田Ｊ１百年構想 EASTグループ,100yj1,18,第１８節第３日,2026-05-24,14:03,tk-v,y-fm,0,6,味スタ,20736,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-18-tk-v-vs-y-fm
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,18,第１８節第２日,2026-05-24,13:01,okay,c-os,2,3,ＪＦＥス,13980,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-18-okay-vs-c-os
2026_special,J1,明治安田Ｊ１百年構想 WESTグループ,100yj1,18,第１８節第２日,2026-05-24,17:03,shim,g-os,1,2,MUFG国立,53439,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-18-shim-vs-g-os
2026_special,J1,明治安田Ｊ１百年構想 プレーオフラウンド,100yj1,101,第１戦第１日,2026-05-30,14:03,nago,mcd,2,2,パロ瑞穂,26656,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-101-nago-vs-mcd
2026_special,J1,明治安田Ｊ１百年構想 プレーオフラウンド,100yj1,101,第１戦第１日,2026-05-30,14:03,hiro,ka-f,2,1,Ｅピース,25885,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-101-hiro-vs-ka-f
2026_special,J1,明治安田Ｊ１百年構想 プレーオフラウンド,100yj1,101,第１戦第１日,2026-05-30,14:03,kobe,kasm,5,0,ノエスタ,24431,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-101-kobe-vs-kasm
2026_special,J1,明治安田Ｊ１百年構想 プレーオフラウンド,100yj1,101,第１戦第１日,2026-05-30,15:03,c-os,FCtk,2,2,ハナサカ,18466,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-101-c-os-vs-FCtk
2026_special,J1,明治安田Ｊ１百年構想 プレーオフラウンド,100yj1,101,第１戦第１日,2026-05-30,16:03,fuku,chib,2,2,ベススタ,7317,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-101-fuku-vs-chib
2026_special,J1,明治安田Ｊ１百年構想 プレーオフラウンド,100yj1,101,第１戦第１日,2026-05-30,16:03,g-os,tk-v,1,1,パナスタ,29924,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-101-g-os-vs-tk-v
2026_special,J1,明治安田Ｊ１百年構想 プレーオフラウンド,100yj1,101,第１戦第１日,2026-05-30,17:03,ngsk,mito,1,0,ピースタ,17237,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-101-ngsk-vs-mito
2026_special,J1,明治安田Ｊ１百年構想 プレーオフラウンド,100yj1,101,第１戦第１日,2026-05-30,19:03,kyot,kasw,2,6,サンガＳ,12503,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-101-kyot-vs-kasw
2026_special,J1,明治安田Ｊ１百年構想 プレーオフラウンド,100yj1,102,第１戦第２日,2026-05-31,14:03,shim,y-fm,1,1,アイスタ,13948,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-102-shim-vs-y-fm
2026_special,J1,明治安田Ｊ１百年構想 プレーオフラウンド,100yj1,102,第１戦第２日,2026-05-31,14:03,okay,uraw,1,1,ＪＦＥス,13695,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-102-okay-vs-uraw
2026_special,J1,明治安田Ｊ１百年構想 プレーオフラウンド,100yj1,201,第２戦第１日,2026-06-06,14:03,chib,fuku,1,2,フクアリ,9460,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-201-chib-vs-fuku
2026_special,J1,明治安田Ｊ１百年構想 プレーオフラウンド,100yj1,201,第２戦第１日,2026-06-06,14:03,kasm,kobe,2,0,メルスタ,29826,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-201-kasm-vs-kobe
2026_special,J1,明治安田Ｊ１百年構想 プレーオフラウンド,100yj1,201,第２戦第１日,2026-06-06,14:04,FCtk,c-os,1,3,MUFG国立,49693,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-201-FCtk-vs-c-os
2026_special,J1,明治安田Ｊ１百年構想 プレーオフラウンド,100yj1,201,第２戦第１日,2026-06-06,15:03,mcd,nago,2,1,Ｇスタ,10230,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-201-mcd-vs-nago
2026_special,J1,明治安田Ｊ１百年構想 プレーオフラウンド,100yj1,201,第２戦第１日,2026-06-06,15:03,mito,ngsk,0,1,Ｋｓスタ,7435,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-201-mito-vs-ngsk
2026_special,J1,明治安田Ｊ１百年構想 プレーオフラウンド,100yj1,201,第２戦第１日,2026-06-06,16:03,tk-v,g-os,2,4,味スタ,20361,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-201-tk-v-vs-g-os
2026_special,J1,明治安田Ｊ１百年構想 プレーオフラウンド,100yj1,201,第２戦第１日,2026-06-06,16:03,uraw,okay,0,2,埼玉,28174,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-201-uraw-vs-okay
2026_special,J1,明治安田Ｊ１百年構想 プレーオフラウンド,100yj1,201,第２戦第１日,2026-06-06,17:03,y-fm,shim,3,0,日産ス,27856,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-201-y-fm-vs-shim
2026_special,J1,明治安田Ｊ１百年構想 プレーオフラウンド,100yj1,201,第２戦第１日,2026-06-06,18:03,kasw,kyot,0,1,三協Ｆ柏,12245,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-201-kasw-vs-kyot
2026_special,J1,明治安田Ｊ１百年構想 プレーオフラウンド,100yj1,201,第２戦第１日,2026-06-06,19:03,ka-f,hiro,0,1,Ｕ等々力,23692,finished,https://data.j-league.or.jp/SFMS01/search?competition_years=20261&competition_frame_ids=35&tv_relay_station_name=,2026_special-100yj1-201-ka-f-vs-hiro
